PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Moya, VS; Sanchez, OS; Taboada, LR				Simon Moya, Virginia; Sastre Sanchez, Olga; Reuuelto Taboada, Lorenzo			The social entrepreneur: Analysis of social awareness	SUMA DE NEGOCIOS																Revuelto-Taboada, Lorenzo/C-4007-2017	Revuelto-Taboada, Lorenzo/0000-0002-4957-8626												2215-910X	2027-5692				JUL-DEC	2015	6	14					155	165		10.1016/j.sumneg.2015.07.001							WOS:000446538900005						
J	Warren, CA				Warren, Chezare A.			Conflicts and Contradictions: Conceptions of Empathy and the Work of Good-Intentioned Early Career White Female Teachers	URBAN EDUCATION																													0042-0859	1552-8340				JUL	2015	50	5					572	600		10.1177/0042085914525790							WOS:000355379300003						
J	Aradhye, C; Vonk, J; Arida, D				Aradhye, Chinmay; Vonk, Jennifer; Arida, Danielle			Adults' responsiveness to children's facial expressions	JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY																Vonk, Jennifer/AAB-7316-2020													0022-0965	1096-0457				JUL	2015	135						56	71		10.1016/j.jecp.2015.02.006							WOS:000353845800004	25838165					
J	Achim, AM; Fossard, M; Couture, S; Achim, A				Achim, Amelie M.; Fossard, Marion; Couture, Sophie; Achim, Andre			Adjustment of speaker's referential expressions to an addressee's likely knowledge and link with theory of mind abilities	FRONTIERS IN PSYCHOLOGY																	fossard, marion/0000-0002-4955-2354												1664-1078					JUN 17	2015	6								823	10.3389/fpsyg.2015.00823							WOS:000356977600001	26136711					
J	Zautra, EK; Zautra, AJ; Gallardo, CE; Velasco, L				Zautra, Eva K.; Zautra, Alex J.; Gallardo, Carmen Ecija; Velasco, Lilian			Can We Learn to Treat One Another Better? A Test of a Social Intelligence Curriculum	PLOS ONE																													1932-6203					JUN 15	2015	10	6							e0128638	10.1371/journal.pone.0128638							WOS:000356329900023	26076133					
J	Rutgen, M; Seidel, EM; Riecansky, I; Lamm, C				Rutgen, Markus; Seidel, Eva-Maria; Riecansky, Igor; Lamm, Claus			Reduction of Empathy for Pain by Placebo Analgesia Suggests Functional Equivalence of Empathy and First-Hand Emotion Experience	JOURNAL OF NEUROSCIENCE																Lamm, Claus/B-3357-2014; Riecansky, Igor/E-8401-2012	Riecansky, Igor/0000-0002-4211-8993; Lamm, Claus/0000-0002-5422-0653; Rutgen, Markus/0000-0003-4947-7734												0270-6474					JUN 10	2015	35	23					8938	8947		10.1523/JNEUROSCI.3936-14.2015							WOS:000358249000024	26063925					
J	Adler, N; Dvash, J; Shamay-Tsoory, SG				Adler, Noga; Dvash, Jonathan; Shamay-Tsoory, Simone G.			Empathic Embarrassment Accuracy in Autism Spectrum Disorder	AUTISM RESEARCH																													1939-3792	1939-3806				JUN	2015	8	3					241	249		10.1002/aur.1439							WOS:000360446600001	25732043					
J	Zazulak, J; Halgren, C; Tan, MG; Grierson, LEM				Zazulak, Joyce; Halgren, Camilla; Tan, Megan; Grierson, Lawrence E. M.			The impact of an arts-based programme on the affective and cognitive components of empathic development	MEDICAL HUMANITIES																	Grierson, Lawrence/0000-0003-0739-5976												1468-215X	1473-4265				JUN	2015	41	1					69	74		10.1136/medhum-2014-010584							WOS:000357530700030	25657263					
J	Erle, TM; Topolinski, S				Erle, Thorsten M.; Topolinski, Sascha			SPATIAL AND EMPATHIC PERSPECTIVE-TAKING CORRELATE ON A DISPOSITIONAL LEVEL	SOCIAL COGNITION																	Erle, Thorsten Michael/0000-0003-3477-5106												0278-016X					JUN	2015	33	3					187	210		10.1521/soco.2015.33.3.187							WOS:000357359900002						
J	Chen, FS; Mayer, J; Mussweiler, T; Heinrichs, M				Chen, Frances S.; Mayer, Jennifer; Mussweiler, Thomas; Heinrichs, Markus			Oxytocin increases the likeability of physically formidable men	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Mussweiler, Thomas/D-4692-2016													1749-5016	1749-5024				JUN	2015	10	6					797	800		10.1093/scan/nsu116							WOS:000356272800003	25193946					
J	Koopman, EM				Koopman, Eva Maria (Emy)			Empathic reactions after reading: The role of genre, personal factors and affective responses	POETICS																													0304-422X	1872-7514				JUN	2015	50						62	79		10.1016/j.poetic.2015.02.008							WOS:000356104600004						
J	Maurage, F; de Timary, P; Tecco, JM; Lechantre, S; Samson, D				Maurage, Francois; de Timary, Philippe; Tecco, Juan Martin; Lechantre, Stephane; Samson, Dana			Theory of Mind Difficulties in Patients with Alcohol Dependence: Beyond the Prefrontal Cortex Dysfunction Hypothesis	ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH																													0145-6008	1530-0277				JUN	2015	39	6					980	988		10.1111/acer.12717							WOS:000355634200006	26033203					
J	Zheng, C; Wang, JY; Luo, F				Zheng, Chun; Wang, Jin-Yan; Luo, Fei			Painful faces-induced attentional blink modulated by top-down and bottom-up mechanisms	FRONTIERS IN PSYCHOLOGY																													1664-1078					JUN 1	2015	6								695	10.3389/fpsyg.2015.00695							WOS:000355493300001	26082731					
J	Singh, S; Modi, S; Goyal, S; Kaur, P; Singh, N; Bhatia, T; Deshpande, SN; Khushu, S				Singh, Sadhana; Modi, Shilpi; Goyal, Satnam; Kaur, Prabhjot; Singh, Namita; Bhatia, Triptish; Deshpande, Smita N.; Khushu, Subash			Functional and structural abnormalities associated with empathy in patients with schizophrenia: An fMRI and VBM study	JOURNAL OF BIOSCIENCES																Deshpande, Smita/AAF-8189-2019; Saini, Namita/ABC-9783-2020	Deshpande, Smita/0000-0001-7770-9657; Bhatia, Triptish/0000-0003-0544-9707												0250-5991	0973-7138				JUN	2015	40	2					355	364		10.1007/s12038-015-9509-5							WOS:000355068100015	25963262					
J	Fairbrother, N; Barr, RG; Pauwels, J; Brant, R; Green, J				Fairbrother, Nichole; Barr, Ronald G.; Pauwels, Julie; Brant, Rollin; Green, James			Maternal thoughts of harm in response to infant crying: an experimental analysis	ARCHIVES OF WOMENS MENTAL HEALTH																	Fairbrother, Nichole/0000-0002-1939-5984; Brant, Rollin/0000-0002-8026-2451												1434-1816	1435-1102				JUN	2015	18	3					447	455		10.1007/s00737-014-0471-2							WOS:000354707100004	25377762					
J	Haas, BW; Anderson, IW; Filkowski, MM				Haas, Brian W.; Anderson, Ian W.; Filkowski, Megan M.			Interpersonal Reactivity and the Attribution of Emotional Reactions	EMOTION																													1528-3542	1931-1516				JUN	2015	15	3					390	398		10.1037/emo0000053							WOS:000354544600014	25706827					
J	Miyata, H; Okanoya, K; Kawai, N				Miyata, Hiromitsu; Okanoya, Kazuo; Kawai, Nobuyuki			Mindfulness and Psychological Status of Japanese Yoga Practitioners: a Cross-Sectional Study	MINDFULNESS																													1868-8527	1868-8535				JUN	2015	6	3					560	571		10.1007/s12671-014-0288-0							WOS:000354448500015						
J	Luo, PC; Wang, JF; Jin, Y; Huang, SS; Xie, MS; Deng, L; Fang, JC; Zheng, XC; Chen, XY; Li, Y; Jiang, YJ; Zheng, XF				Luo, Pinchao; Wang, Junfang; Jin, Yan; Huang, Shanshan; Xie, Mengshu; Deng, Lin; Fang, Juncong; Zheng, Xiaochun; Chen, Xiaoying; Li, Yue; Jiang, Yijie; Zheng, Xifu			Gender differences in affective sharing and self-other distinction during empathic neural responses to others' sadness	BRAIN IMAGING AND BEHAVIOR																													1931-7557	1931-7565				JUN	2015	9	2					312	322		10.1007/s11682-014-9308-x							WOS:000354966600016	24929672					
J	Seuntjens, TG; Zeelenberg, M; van de Ven, N; Breugelmans, SM				Seuntjens, Terri G.; Zeelenberg, Marcel; van de Ven, Niels; Breugelmans, Seger M.			Dispositional Greed	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																Van de Ven, Niels/B-4222-2008	Van de Ven, Niels/0000-0002-6730-9200; Seuntjens, Terri/0000-0002-9201-9061; Zeelenberg, Marcel/0000-0002-7100-4223												0022-3514	1939-1315				JUN	2015	108	6					917	933		10.1037/pspp0000031							WOS:000354609100006	25664899					
J	Wieck, C; Kunzmann, U				Wieck, Cornelia; Kunzmann, Ute			Age Differences in Empathy: Multidirectional and Context-Dependent	PSYCHOLOGY AND AGING																Wieck, Cornelia/V-3348-2019													0882-7974	1939-1498				JUN	2015	30	2					407	419		10.1037/a0039001							WOS:000355839900020	25894486					
J	Radke, S; Volman, I; Mehta, P; van Son, V; Enter, D; Sanfey, A; Toni, I; de Bruijn, ERA; Roelofs, K				Radke, Sina; Volman, Inge; Mehta, Pranjal; van Son, Veerle; Enter, Dorien; Sanfey, Alan; Toni, Ivan; de Bruijn, Ellen R. A.; Roelofs, Karin			Testosterone biases the amygdala toward social threat approach	SCIENCE ADVANCES																Sanfey, Alan/D-2350-2010; Radke, Sina/I-6716-2019; Toni, Ivan/D-1980-2009; Roelofs, Karin/D-6780-2012	Radke, Sina/0000-0002-7844-2824; Toni, Ivan/0000-0003-0936-3601; Roelofs, Karin/0000-0002-8863-8978; Mehta, Pranjal/0000-0001-7570-7404; Volman, Inge/0000-0003-3467-1841; Sanfey, Alan/0000-0002-7421-8294												2375-2548					JUN	2015	1	5							e1400074	10.1126/sciadv.1400074							WOS:000216594600008	26601187					
J	Ferguson, HJ; Cane, JE; Douchkov, M; Wright, D				Ferguson, Heather J.; Cane, James E.; Douchkov, Michelle; Wright, Daniel			Empathy predicts false belief reasoning ability: evidence from the N400	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Cane, James/B-4706-2013	Cane, James/0000-0003-3849-562X												1749-5016	1749-5024				JUN	2015	10	6					848	855		10.1093/scan/nsu131							WOS:000356272800010	25326041					
J	Rodriguez, CM; Tucker, MC				Rodriguez, Christina M.; Tucker, Meagan C.			Predicting Maternal Physical Child Abuse Risk Beyond Distress and Social Support: Additive Role of Cognitive Processes	JOURNAL OF CHILD AND FAMILY STUDIES																	Rodriguez, Christina/0000-0002-5090-0707												1062-1024	1573-2843				JUN	2015	24	6					1780	1790		10.1007/s10826-014-9981-9							WOS:000354061400024						
J	Glaz, S				Glaz, Stanislaw			The Importance of Terminal Values and Religious Experience of God's Presence and God's Absence in the Lives of University Students with Various Levels of Empathy	JOURNAL OF RELIGION & HEALTH																Glaz, Stanislaw/U-5917-2017	Glaz, Stanislaw/0000-0002-2342-0345												0022-4197	1573-6571				JUN	2015	54	3					1052	1067		10.1007/s10943-014-9884-5							WOS:000353879000019	24935870					
J	Howell, AJ; Bailie, T; Buro, K				Howell, Andrew J.; Bailie, Thomas; Buro, Karen			Evidence for Vicarious Hope and Vicarious Gratitude	JOURNAL OF HAPPINESS STUDIES																													1389-4978	1573-7780				JUN	2015	16	3					687	704		10.1007/s10902-014-9529-0							WOS:000353225400009						
J	Bucchioni, G; Lelard, T; Ahmaidi, S; Godefroy, O; Krystkowiak, P; Mouras, H				Bucchioni, Giulia; Lelard, Thierry; Ahmaidi, Said; Godefroy, Olivier; Krystkowiak, Pierre; Mouras, Harold			Do We Feel the Same Empathy for Loved and Hated Peers?	PLOS ONE																Mouras, Harold/L-8117-2019	Godefroy, Olivier/0000-0001-6789-6620												1932-6203					MAY 29	2015	10	5							e0125871	10.1371/journal.pone.0125871							WOS:000355319400012	26024234					
J	Wang, Y; Liu, WH; Li, Z; Wei, XH; Jiang, XQ; Neumann, DL; Shum, DHK; Cheung, EFC; Chan, RCK				Wang, Yi; Liu, Wen-hua; Li, Zhi; Wei, Xin-hua; Jiang, Xin-qing; Neumann, David L.; Shum, David H. K.; Cheung, Eric F. C.; Chan, Raymond C. K.			Dimensional schizotypy and social cognition: an fMRI imaging study	FRONTIERS IN BEHAVIORAL NEUROSCIENCE																wang, yi/AAI-8689-2020; Chan, Raymond CK/B-6717-2009; Shum, David/A-3914-2008	Shum, David/0000-0002-4810-9262; wang, yi/0000-0001-6880-5831												1662-5153					MAY 27	2015	9								133	10.3389/fnbeh.2015.00133							WOS:000356781500001	26074796					
J	Firk, C; Dahmen, B; Lehmann, C; Niessen, A; Koslowski, J; Rauch, G; Schwarte, R; Stich, K; Konrad, K; Herpertz-Dahlmann, B				Firk, Christine; Dahmen, Brigitte; Lehmann, Christin; Niessen, Anke; Koslowski, Julia; Rauch, Geraldine; Schwarte, Reinhild; Stich, Kerstin; Konrad, Kerstin; Herpertz-Dahlmann, Beate			A mother-child intervention program in adolescent mothers and their children to improve maternal sensitivity, child responsiveness and child development (the TeeMo study): study protocol for a randomized controlled trial	TRIALS																Konrad, Kerstin/H-7747-2013; Dahmen, Brigitte/AAH-2565-2020	Konrad, Kerstin/0000-0001-9039-2615; Firk, Christine/0000-0002-3310-0011												1745-6215					MAY 27	2015	16								230	10.1186/s13063-015-0747-5							WOS:000355304800001	26012585					
J	Christensen, JF; Gomila, A				Christensen, Julia F.; Gomila, Antoni			Exploring a new paradigm for empathy research	ESTUDIOS DE PSICOLOGIA																Gomila, Antoni/I-1342-2012	Gomila, Antoni/0000-0001-7325-961X												0210-9395	1579-3699				MAY 4	2015	36	2					481	495		10.1080/02109395.2015.1028727							WOS:000356600200011						
J	McConnell, JM				McConnell, John M.			A Conceptual-Theoretical-Empirical Framework for Self-Forgiveness: Implications for Research and Practice	BASIC AND APPLIED SOCIAL PSYCHOLOGY																	McConnell, John/0000-0002-4742-9854												0197-3533	1532-4834				MAY 4	2015	37	3					143	164		10.1080/01973533.2015.1016160							WOS:000356280000001						
J	Shen, LJ				Shen, Lijiang			Targeting Smokers With Empathy Appeal Antismoking Public Service Announcements: A Field Experiment	JOURNAL OF HEALTH COMMUNICATION																	SHEN, LIJIANG/0000-0003-4870-4878												1081-0730	1087-0415				MAY 4	2015	20	5					573	580		10.1080/10810730.2015.1012236							WOS:000353480000009	25826606					
J	Georgiadou, T; Fotakopoulou, O; Pnevmatikos, D				Georgiadou, Triantafyllia; Fotakopoulou, Olga; Pnevmatikos, Dimitris			Adolescents' preferences for organ allocation: The role of empathy and altruism in allocation judgments	EUROPEAN JOURNAL OF DEVELOPMENTAL PSYCHOLOGY																Pnevmatikos, Dimitris/AAW-9761-2020	Pnevmatikos, Dimitris/0000-0002-9163-2155; Georgiadou, Triantafyllia/0000-0001-7041-7061												1740-5629	1740-5610				MAY 4	2015	12	3					310	323		10.1080/17405629.2015.1010503							WOS:000352890900005						
J	Marshall, WL; Hollin, C				Marshall, W. L.; Hollin, Clive			Historical developments in sex offender treatment	JOURNAL OF SEXUAL AGGRESSION																													1355-2600	1742-6545				MAY 4	2015	21	2					125	135		10.1080/13552600.2014.980339							WOS:000356696500002						
J	Bennett, R				Bennett, Roger			Individual characteristics and the arousal of mixed emotions: consequences for the effectiveness of charity fundraising advertisements	INTERNATIONAL JOURNAL OF NONPROFIT AND VOLUNTARY SECTOR MARKETING																Bennett, Roger/A-8002-2019	Bennett, Roger/0000-0002-6911-7624												1465-4520	1479-103X				MAY	2015	20	2					188	209		10.1002/nvsm.1500							WOS:000359833000007						
J	Ainley, V; Maister, L; Tsakiris, M				Ainley, Vivien; Maister, Lara; Tsakiris, Manos			Heartfelt empathy? No association between interoceptive awareness, questionnaire measures of empathy, reading the mind in the eyes task or the director task	FRONTIERS IN PSYCHOLOGY																Maister, Lara/AAS-1679-2020; Maister, Lara/O-2075-2015; Tsakiris, Manos/C-1529-2008	Maister, Lara/0000-0001-8308-9722; Tsakiris, Manos/0000-0001-7753-7576; Ainley, Vivien/0000-0003-0373-0079												1664-1078					MAY 1	2015	6								554	10.3389/fpsyg.2015.00554							WOS:000354805400002	25983715					
J	Grossman, R; Thayer, AL; Shuffler, ML; Burke, CS; Salas, E				Grossman, Rebecca; Thayer, Amanda L.; Shuffler, Marissa L.; Burke, C. Shawn; Salas, Eduardo			Critical social thinking: A conceptual model and insights for training	ORGANIZATIONAL PSYCHOLOGY REVIEW																	Shuffler, Marissa/0000-0002-6292-8950												2041-3866	2041-3874				MAY	2015	5	2					99	125		10.1177/2041386614535423							WOS:000354824200001						
J	Neumann, D; Babbage, DR; Zupan, B; Willer, B				Neumann, Dawn; Babbage, Duncan R.; Zupan, Barbra; Willer, Barry			A Randomized Controlled Trial of Emotion Recognition Training After Traumatic Brain Injury	JOURNAL OF HEAD TRAUMA REHABILITATION																	Barbra, Zupan/0000-0002-4603-333X; Babbage, Duncan/0000-0002-9259-9246												0885-9701	1550-509X				MAY-JUN	2015	30	3					E12	E23		10.1097/HTR.0000000000000054							WOS:000354298100002	24842590					
J	Burke, SE; Dovidio, JF; Przedworski, JM; Hardeman, RR; Perry, SP; Phelan, SM; Nelson, DB; Burgess, DJ; Yeazel, MW; van Ryn, M				Burke, Sara E.; Dovidio, John F.; Przedworski, Julia M.; Hardeman, Rachel R.; Perry, Sylvia P.; Phelan, Sean M.; Nelson, David B.; Burgess, Diana J.; Yeazel, Mark W.; van Ryn, Michelle			Do Contact and Empathy Mitigate Bias Against Gay and Lesbian People Among Heterosexual First-Year Medical Students? A Report From the Medical Student CHANGE Study	ACADEMIC MEDICINE																Burgess, Diana/A-1946-2016													1040-2446	1938-808X				MAY	2015	90	5					645	651		10.1097/ACM.0000000000000661							WOS:000353879700028	25674910					
J	Fujiwara, H; Yassin, W; Murai, T				Fujiwara, Hironobu; Yassin, Walid; Murai, Toshiya			Neuroimaging studies of social cognition in schizophrenia	PSYCHIATRY AND CLINICAL NEUROSCIENCES																Yassin, Walid/ABD-4751-2020	Yassin, Walid/0000-0001-9612-0485												1323-1316	1440-1819				MAY	2015	69	5			SI		259	267		10.1111/pcn.12258							WOS:000353543900003	25418865					
J	Luomala, HT; Kumar, R; Singh, JD; Jaakkola, M				Luomala, Harri T.; Kumar, Rajesh; Singh, J. D.; Jaakkola, Matti			When an Intercultural Business Negotiation Fails: Comparing the Emotions and Behavioural Tendencies of Individualistic and Collectivistic Negotiators	GROUP DECISION AND NEGOTIATION																	Jaakkola, Matti/0000-0002-6033-6951												0926-2644	1572-9907				MAY	2015	24	3					537	561		10.1007/s10726-014-9420-8							WOS:000352856300010						
J	Tarrasch, R				Tarrasch, Ricardo			Mindfulness Meditation Training for Graduate Students in Educational Counseling and Special Education: A Qualitative Analysis	JOURNAL OF CHILD AND FAMILY STUDIES																Tarrasch, Ricardo/H-9197-2013	Tarrasch, Ricardo/0000-0003-1677-6615												1062-1024	1573-2843				MAY	2015	24	5					1322	1333		10.1007/s10826-014-9939-y							WOS:000352741300014						
J	Lemmon, G; Wayne, SJ				Lemmon, Grace; Wayne, Sandy J.			Underlying Motives of Organizational Citizenship Behavior: Comparing Egoistic and Altruistic Motivations	JOURNAL OF LEADERSHIP & ORGANIZATIONAL STUDIES																													1548-0518	1939-7089				MAY	2015	22	2					129	148		10.1177/1548051814535638							WOS:000352582200001						
J	Maruscakova, IL; Linhart, P; Ratcliffe, VF; Tallet, C; Reby, D; Spinka, M				Maruscakova, Iva L.; Linhart, Pavel; Ratcliffe, Victoria F.; Tallet, Celine; Reby, David; Spinka, Marek			Humans (Homo sapiens) Judge the Emotional Content of Piglet (Sus scrofa domestica) Calls Based on Simple Acoustic Parameters, not Personality, Empathy, nor Attitude Toward Animals	JOURNAL OF COMPARATIVE PSYCHOLOGY																Spinka, Marek/E-2395-2011	Spinka, Marek/0000-0002-2506-9552; tallet, celine/0000-0002-1899-9233; Reby, David/0000-0001-9261-1711; Linhart, Pavel/0000-0002-6097-5892												0735-7036	1939-2087				MAY	2015	129	2					121	131		10.1037/a0038870							WOS:000354957600002	25798794					
J	Mrug, S; Madan, A; Cook, EW; Wright, RA				Mrug, Sylvie; Madan, Anjana; Cook, Edwin W., III; Wright, Rex A.			Emotional and Physiological Desensitization to Real-Life and Movie Violence	JOURNAL OF YOUTH AND ADOLESCENCE																													0047-2891	1573-6601				MAY	2015	44	5					1092	1108		10.1007/s10964-014-0202-z							WOS:000352690900008	25326900					
J	Boucher, O; Rouleau, I; Lassonde, M; Lepore, F; Bouthillier, A; Nguyen, DK				Boucher, Olivier; Rouleau, Isabelle; Lassonde, Maryse; Lepore, Franco; Bouthillier, Alain; Nguyen, Dang K.			Social information processing following resection of the insular cortex	NEUROPSYCHOLOGIA																	Boucher, Olivier/0000-0001-9100-6958												0028-3932	1873-3514				MAY	2015	71						1	10		10.1016/j.neuropsychologia.2015.03.008							WOS:000355034700001	25770480					
J	Hennion, S; Delbeuck, X; Duhamel, A; Lopes, R; Semah, F; Tyvaert, L; Derambure, P; Szurhaj, W				Hennion, Sophie; Delbeuck, Xavier; Duhamel, Alain; Lopes, Renaud; Semah, Franck; Tyvaert, Louise; Derambure, Philippe; Szurhaj, William			Characterization and Prediction of Theory of Mind Disorders in Temporal Lobe Epilepsy	NEUROPSYCHOLOGY																Hennion, Sophie/C-1023-2014; Derambure, Philippe/AAK-8546-2020; DELBEUCK, XAVIER/G-6228-2018; DELBEUCK, XAVIER/AAE-6539-2020	Hennion, Sophie/0000-0002-9418-8811; DELBEUCK, XAVIER/0000-0003-0869-8637; DELBEUCK, XAVIER/0000-0003-0869-8637; Lopes, Renaud/0000-0002-2425-2283; Szurhaj, William/0000-0003-4112-3691												0894-4105	1931-1559				MAY	2015	29	3					485	492		10.1037/neu0000126							WOS:000353905300017	25068666					
J	Suleiman, R; Agat-Galili, Y				Suleiman, Ramzi; Agat-Galili, Yifat			Sleeping on the Enemy's Couch: Psychotherapy Across Ethnic Boundaries in Israel	PEACE AND CONFLICT-JOURNAL OF PEACE PSYCHOLOGY																													1078-1919	1532-7949				MAY	2015	21	2					187	U160		10.1037/pac0000072							WOS:000217126900004						
J	Rodriguez, ZYC; Perez, JIR				Cepeda Rodriguez, Zulma Yadira; Ruiz Perez, Jose Ignacio			Empathy: differences between and among sexual abusers, violent criminals, and a control group	REVISTA CRIMINALIDAD																													1794-3108	2256-5531				MAY-AUG	2015	57	2					209	220									WOS:000422239000003						
J	Kongerslev, MT; Bo, S; Forth, AE; Simonsen, E				Kongerslev, Mickey T.; Bo, Sune; Forth, Adelle E.; Simonsen, Erik			Assessment of the Affective Dimensions of Psychopathy with the Danish version of the Inventory of Callous-Unemotional Traits among Incarcerated Boys: A study of Reliability, Criterion Validity, and Construct Validity	SCANDINAVIAN JOURNAL OF CHILD AND ADOLESCENT PSYCHIATRY AND PSYCHOLOGY																Kongerslev, Mickey/N-2384-2016; Simonsen, Erik/N-6615-2014	Kongerslev, Mickey/0000-0002-4405-0486; Simonsen, Erik/0000-0002-6134-2392												2245-8875					MAY	2015	3	1			SI		80	96		10.21307/sjcapp-2015-008							WOS:000437655900008						
J	Poteat, VP				Poteat, V. Paul			When Prejudice Is Popular: Implications for Discriminatory Behavior	SOCIAL DEVELOPMENT																													0961-205X	1467-9507				MAY	2015	24	2					404	419		10.1111/sode.12096							WOS:000352016000011						
J	Sellaro, R; Steenbergen, L; Verkuil, B; van IJzendoorn, MH; Colzato, LS				Sellaro, Roberta; Steenbergen, Laura; Verkuil, Bart; van IJzendoorn, Marinus H.; Colzato, Lorenza S.			Transcutaneous Vagus Nerve Stimulation (tVNS) does not increase prosocial behavior in Cyberball	FRONTIERS IN PSYCHOLOGY																van IJzendoorn, Marinus H/I-1379-2012; van IJzendoorn, Marinus/P-4907-2019; Sellaro, Roberta/AAD-5442-2019; Sellaro, Roberta/AAD-5455-2019	van IJzendoorn, Marinus H/0000-0003-1144-454X; Sellaro, Roberta/0000-0003-2316-9936; Verkuil, Bart/0000-0002-9991-0690; Colzato, Lorenza/0000-0003-1735-1280												1664-1078					APR 28	2015	6								499	10.3389/fpsyg.2015.00499							WOS:000354537400001	25972825					
J	Sim, DYY; Loo, CK				Sim, Doreen Ying Ying; Loo, Chu Kiong			Extensive assessment and evaluation methodologies on assistive social robots for modelling human-robot	INFORMATION SCIENCES																Loo, Chu Kiong/F-4360-2011	Loo, Chu Kiong/0000-0001-7867-2665												0020-0255	1872-6291				APR 20	2015	301						305	344		10.1016/j.ins.2014.12.017							WOS:000350929100020						
J	Cerami, C; Marcone, A; Crespi, C; Iannaccone, S; Marangoni, C; Dodich, A; Giusti, MC; Zamboni, M; Golzi, V; Cappa, SF				Cerami, C.; Marcone, A.; Crespi, C.; Iannaccone, S.; Marangoni, C.; Dodich, A.; Giusti, M. C.; Zamboni, M.; Golzi, V.; Cappa, S. F.			Motor neuron dysfunctions in the frontotemporal lobar degeneration spectrum: A clinical and neurophysiological study	JOURNAL OF THE NEUROLOGICAL SCIENCES																Cappa, Stefano/B-1874-2014; Crespi, Chiara/H-5251-2018; Crespi, Chiara/K-6484-2016; Iannaccone, Sandro/K-4252-2018; Crespi, Chiara/M-9039-2019; Dodich, Alessandra/AAA-5119-2019	Cappa, Stefano/0000-0003-1003-3925; Crespi, Chiara/0000-0002-7851-9887; Crespi, Chiara/0000-0002-7851-9887; Iannaccone, Sandro/0000-0002-8333-3972; Crespi, Chiara/0000-0002-7851-9887; Cerami, Chiara/0000-0003-1974-3421												0022-510X	1878-5883				APR 15	2015	351	1-2					72	77		10.1016/j.jns.2015.02.039							WOS:000353738200014	25770877					
J	Rafferty, KA; Cramer, E; Priddis, D; Allen, M				Rafferty, Katherine A.; Cramer, Emily; Priddis, DeAnne; Allen, Mike			Talking About End-of-Life Preferences in Marriage: Applying the Theory of Motivated Information Management	HEALTH COMMUNICATION																Priddis, DeAnne/ABC-1989-2020													1041-0236	1532-7027				APR 3	2015	30	4					409	418		10.1080/10410236.2014.889555							WOS:000348513000009	25074724					
J	Upshaw, MB; Kaiser, CR; Sommerville, JA				Upshaw, Michaele B.; Kaiser, Cheryl R.; Sommerville, Jessica A.			Parents' empathic perspective taking and altruistic behavior predicts infants' arousal to others' emotions	FRONTIERS IN PSYCHOLOGY																Kliegl, Reinhold/A-1276-2009	Kliegl, Reinhold/0000-0002-0180-8488												1664-1078					APR 2	2015	6									10.3389/fpsyg.2015.00360							WOS:000352204300001	25883577					
J	Wilkinson, BD				Wilkinson, Brett D.			The Orientation Model: A Dual-Process Approach to Case Conceptualization	JOURNAL OF HUMANISTIC COUNSELING																	Wilkinson, Brett/0000-0003-0770-3617												2159-0311	2161-1939				APR	2015	54	1					23	40		10.1002/j.2161-1939.2015.00062.x							WOS:000366853100003						
J	Alecsiuk, B				Alecsiuk, Barbara			Emotional intelligence and compassion fatigue in therapists	REVISTA ARGENTINA DE CLINICA PSICOLOGICA																													0327-6716					APR	2015	24	1					43	56									WOS:000366659500006						
J	Hattula, JD; Herzog, W; Dahl, DW; Reinecke, S				Hattula, Johannes D.; Herzog, Walter; Dahl, Darren W.; Reinecke, Sven			Managerial Empathy Facilitates Egocentric Predictions of Consumer Preferences	JOURNAL OF MARKETING RESEARCH																													0022-2437	1547-7193				APR	2015	52	2					235	252		10.1509/jmr.13.0296							WOS:000355553700006						
J	Nagels, A; Kircher, T; Steines, M; Grosvald, M; Straube, B				Nagels, Arne; Kircher, Tilo; Steines, Miriam; Grosvald, Michael; Straube, Benjamin			A brief self-rating scale for the assessment of individual differences in gesture perception and production	LEARNING AND INDIVIDUAL DIFFERENCES																Straube, Benjamin/K-3126-2012; Straube, Benjamin/M-6500-2019; Kircher, Tilo/AAT-6480-2020	Straube, Benjamin/0000-0002-9837-0944; Straube, Benjamin/0000-0002-9837-0944; Kircher, Tilo/0000-0002-2514-2625; Steines, Miriam/0000-0002-3937-9850												1041-6080	1873-3425				APR	2015	39						73	80		10.1016/j.lindif.2015.03.008							WOS:000355496000007						
