PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Maister, L; Sebanz, N; Knoblich, G; Tsakiris, M				Maister, Lara; Sebanz, Natalie; Knoblich, Guenther; Tsakiris, Manos			Experiencing ownership over a dark-skinned body reduces implicit racial bias	COGNITION																Maister, Lara/AAS-1679-2020; Sebanz, Natalie/E-6106-2012; Maister, Lara/O-2075-2015; Tsakiris, Manos/C-1529-2008	Maister, Lara/0000-0001-8308-9722; Tsakiris, Manos/0000-0001-7753-7576												0010-0277					AUG	2013	128	2					170	178		10.1016/j.cognition.2013.04.002							WOS:000321177500008	23680793					
J	Nazione, S; Silk, KJ				Nazione, Samantha; Silk, Kami J.			Patient race and perceived illness responsibility: effects on provider helping and bias	MEDICAL EDUCATION																													0308-0110	1365-2923				AUG	2013	47	8					780	789		10.1111/medu.12203							WOS:000321502700009	23837424					
J	McLellan, T; McKinlay, A				McLellan, T.; McKinlay, A.			Sensitivity to emotion, empathy and theory of mind: Adult performance following childhood TBI	BRAIN INJURY																	McKinlay, Audrey/0000-0001-9846-8514												0269-9052	1362-301X				AUG	2013	27	9					1032	1037		10.3109/02699052.2013.794965							WOS:000321586100007	23781878					
J	Romero-Martinez, A; Lila, M; Catala-Minana, A; Williams, RK; Moya-Albiol, L				Romero-Martinez, Angel; Lila, Marisol; Catala-Minana, Alba; Williams, Ryan K.; Moya-Albiol, Luis			The Contribution of Childhood Parental Rejection and Early Androgen Exposure to Impairments in Socio-Cognitive Skills in Intimate Partner Violence Perpetrators with High Alcohol Consumption	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH																ROMERO-MARTINEZ, ANGEL/L-7316-2018; Moya-Albiol, Luis/C-6078-2011; Lila, Marisol/G-8638-2011	Lila, Marisol/0000-0002-0522-7461												1661-7827	1660-4601				AUG	2013	10	8					3753	3770		10.3390/ijerph10083753							WOS:000330526700042	23965927					
J	Lee, H; Yoo, J; Choi, K; Kim, SW; Krajcik, J; Herman, BC; Zeidler, DL				Lee, Hyunju; Yoo, Jungsook; Choi, Kyunghee; Kim, Sung-Won; Krajcik, Joseph; Herman, Benjamin C.; Zeidler, Dana L.			Socioscientific Issues as a Vehicle for Promoting Character and Values for Global Citizens	INTERNATIONAL JOURNAL OF SCIENCE EDUCATION																	Zeidler, Dana/0000-0002-4250-4982												0950-0693	1464-5289				AUG 1	2013	35	12					2079	2113		10.1080/09500693.2012.749546							WOS:000322151500006						
J	Gluck, J; Konig, S; Naschenweng, K; Redzanowski, U; Dorner, L; Strasser, I; Wiedermann, W				Glueck, Judith; Koenig, Susanne; Naschenweng, Katja; Redzanowski, Uwe; Dorner, Lara; Strasser, Irene; Wiedermann, Wolfgang			How to measure wisdom: conten reliability, and validity of five measures	FRONTIERS IN PSYCHOLOGY																Wiedermann, Wolfgang/H-2203-2018; Gluck, Judith/L-7909-2019	Gluck, Judith/0000-0001-8923-9306												1664-1078					JUL 12	2013	4								405	10.3389/fpsyg.2013.00405							WOS:000331165300001	23874310					
J	Mathersul, D; McDonald, S; Rushby, JA				Mathersul, Danielle; McDonald, Skye; Rushby, Jacqueline A.			Understanding advanced theory of mind and empathy in high-functioning adults with autism spectrum disorder	JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY																McDonald, Skye/G-4118-2014; Rushby, Jacqueline/D-1820-2010	McDonald, Skye/0000-0003-0723-6094; Rushby, Jacqueline/0000-0002-5018-638X; Mathersul, Danielle/0000-0003-2372-8654												1380-3395	1744-411X				JUL 1	2013	35	6					655	668		10.1080/13803395.2013.809700							WOS:000325914900009	23799244					
J	Nadelhoffer, T; Heshmati, S; Kaplan, D; Nichols, S				Nadelhoffer, Thomas; Heshmati, Saeideh; Kaplan, Deanna; Nichols, Shaun			FOLK RETRIBUTIVISM AND THE COMMUNICATION CONFOUND	ECONOMICS AND PHILOSOPHY																Heshmati, Saida/AAE-5869-2019	Heshmati, Saida/0000-0003-4002-128X												0266-2671	1474-0028				JUL	2013	29	2			SI		235	261		10.1017/S0266267113000217							WOS:000321760300006						
J	Helsen, K; Goubert, L; Vlaeyen, JWS				Helsen, Kim; Goubert, Liesbet; Vlaeyen, Johan W. S.			Observational Learning and Pain-Related Fear: Exploring Contingency Learning in an Experimental Study Using Colored Warm Water Immersions	JOURNAL OF PAIN																Goubert, Liesbet/J-9607-2012; Vlaeyen, Johan/P-9070-2019; Vlaeyen, Johan W.S./A-2555-2009	Goubert, Liesbet/0000-0002-7657-5148; Vlaeyen, Johan/0000-0003-0437-6665; 												1526-5900					JUL	2013	14	7					676	688		10.1016/j.jpain.2013.01.771							WOS:000321795400002	23582378					
J	Masten, CL; Eisenberger, NI; Pfeifer, JH; Colich, NL; Dapretto, M				Masten, Carrie L.; Eisenberger, Naomi I.; Pfeifer, Jennifer H.; Colich, Natalie L.; Dapretto, Mirella			Associations Among Pubertal Development, Empathic Ability, and Neural Responses While Witnessing Peer Rejection in Adolescence	CHILD DEVELOPMENT																													0009-3920	1467-8624				JUL	2013	84	4					1338	1354		10.1111/cdev.12056							WOS:000321700600017	23379360					
J	Van Doesum, NJ; Van Lange, DAW; Van Lange, PAM				Van Doesum, Niels J.; Van Lange, Dion A. W.; Van Lange, Paul A. M.			Social Mindfulness: Skill and Will to Navigate the Social World	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																	Van Lange, Paul/0000-0001-7774-6984												0022-3514	1939-1315				JUL	2013	105	1					86	103		10.1037/a0032540							WOS:000320909900005	23647176					
J	Zhou, AB; Li, SF; Herbert, C; Xia, RX; Xu, KP; Xu, QY; Zhu, J; Ren, DY				Zhou, Aibao; Li, Shifeng; Herbert, Cornelia; Xia, Ruixue; Xu, Kepeng; Xu, Qiongying; Zhu, Jing; Ren, Deyun			Perspective taking modulates positivity bias in self-appraisals: Behavioral and event-related potential evidence	SOCIAL NEUROSCIENCE																													1747-0919	1747-0927				JUL 1	2013	8	4					326	333		10.1080/17470919.2013.807873							WOS:000320912000006	23802122					
J	Nicol, AAM; Rounding, K				Nicol, Adelheid A. M.; Rounding, Kevin			Alienation and empathy as mediators of the relation between Social Dominance Orientation, Right-Wing Authoritarianism and expressions of racism and sexism	PERSONALITY AND INDIVIDUAL DIFFERENCES																Nicol, Adelheid/AAY-9453-2020	Nicol, Adelheid/0000-0003-0958-4586												0191-8869					JUL	2013	55	3			SI		294	299		10.1016/j.paid.2013.03.009							WOS:000320350600019						
J	Barchard, KA; Hensley, S; Anderson, ED; Walker, HE				Barchard, Kimberly A.; Hensley, Spencer; Anderson, Emily D.; Walker, Holly E.			Measuring the Ability to Perceive the Emotional Connotations of Written Language	JOURNAL OF PERSONALITY ASSESSMENT																													0022-3891	1532-7752				JUL 1	2013	95	4					332	342		10.1080/00223891.2012.736906							WOS:000320099200002	23136950					
J	Stanley, JH; Wygant, DB; Sellbom, M				Stanley, Jennifer H.; Wygant, Dustin B.; Sellbom, Martin			Elaborating on the Construct Validity of the Triarchic Psychopathy Measure in a Criminal Offender Sample	JOURNAL OF PERSONALITY ASSESSMENT																Sellbom, Martin/I-9302-2014													0022-3891	1532-7752				JUL 1	2013	95	4					343	350		10.1080/00223891.2012.735302							WOS:000320099200003	23113864					
J	Kavussanu, M; Stanger, N; Boardley, ID				Kavussanu, Maria; Stanger, Nicholas; Boardley, Ian D.			The Prosocial and Antisocial Behaviour in Sport Scale: Further evidence for construct validity and reliability	JOURNAL OF SPORTS SCIENCES																Boardley, Ian D/G-5508-2010	Boardley, Ian D/0000-0001-5651-7816												0264-0414					JUL 1	2013	31	11					1208	1221		10.1080/02640414.2013.775473							WOS:000320223200007	23472827					
J	Grand, JA; Golubovich, J; Ryan, AM; Schmitt, N				Grand, James A.; Golubovich, Juliya; Ryan, Ann Marie; Schmitt, Neal			The detection and influence of problematic item content in ability tests: An examination of sensitivity review practices for personnel selection test development	ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES																Grand, James/K-1634-2019; Ryan, Ann M/B-6374-2019													0749-5978	1095-9920				JUL	2013	121	2					158	173		10.1016/j.obhdp.2013.01.009							WOS:000320092200002						
J	Polman, E; Pettit, NC; Wiesenfeld, BM				Polman, Evan; Pettit, Nathan C.; Wiesenfeld, Batia M.			Effects of wrongdoer status on moral licensing	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																													0022-1031	1096-0465				JUL	2013	49	4					614	623		10.1016/j.jesp.2013.03.012							WOS:000319852600002						
J	Klimecki, OM; Leiberg, S; Lamm, C; Singer, T				Klimecki, Olga M.; Leiberg, Susanne; Lamm, Claus; Singer, Tania			Functional Neural Plasticity and Associated Changes in Positive Affect After Compassion Training	CEREBRAL CORTEX																Lamm, Claus/B-3357-2014; Klimecki, Olga M/L-5034-2016	Klimecki, Olga M/0000-0003-0757-7761; Lamm, Claus/0000-0002-5422-0653												1047-3211	1460-2199				JUL	2013	23	7					1552	1561		10.1093/cercor/bhs142							WOS:000321163700006	22661409					
J	Vellante, M; Baron-Cohen, S; Melis, M; Marrone, M; Petretto, DR; Masala, C; Preti, A				Vellante, Marcello; Baron-Cohen, Simon; Melis, Mariangela; Marrone, Matteo; Petretto, Donatella Rita; Masala, Carmelo; Preti, Antonio			The "Reading the Mind in the Eyes" test: Systematic review of psychometric properties and a validation study in Italy	COGNITIVE NEUROPSYCHIATRY																Preti, Antonio/AAN-8149-2020	Baron-Cohen, Simon/0000-0001-9217-2544; PETRETTO, DONATELLA RITA/0000-0002-4471-7332												1354-6805	1464-0619				JUL 1	2013	18	4					326	354		10.1080/13546805.2012.721728							WOS:000321986500004	23106125					
J	Taylor, SJ; Barker, LA; Heavey, L; McHale, S				Taylor, Sophie Jane; Barker, Lynne Ann; Heavey, Lisa; McHale, Sue			The Typical Developmental Trajectory of Social and Executive Functions in Late Adolescence and Early Adulthood	DEVELOPMENTAL PSYCHOLOGY																	Taylor, Sophie/0000-0001-5838-9993												0012-1649	1939-0599				JUL	2013	49	7					1253	1265		10.1037/a0029871							WOS:000321027300004	22946438					
J	Cornelis, I; Van Hiel, A; De Cremer, D; Mayer, DM				Cornelis, Ilse; Van Hiel, Alain; De Cremer, David; Mayer, David M.			When leaders choose to be fair: Follower belongingness needs and leader empathy influences leaders' adherence to procedural fairness rules	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																													0022-1031	1096-0465				JUL	2013	49	4					605	613		10.1016/j.jesp.2013.02.016							WOS:000319852600001						
J	MacDorman, KF; Srinivas, P; Patel, H				MacDorman, Karl F.; Srinivas, Preethi; Patel, Himalaya			The uncanny valley does not interfere with level 1 visual perspective taking	COMPUTERS IN HUMAN BEHAVIOR																MacDorman, Karl/AAH-4483-2020	MacDorman, Karl/0000-0003-1093-4184												0747-5632	1873-7692				JUL	2013	29	4					1671	1685		10.1016/j.chb.2013.01.051							WOS:000319090200049	25221383					
J	Vandenbroucke, S; Crombez, G; Van Ryckeghem, DML; Brass, M; Van Damme, S; Goubert, L				Vandenbroucke, S.; Crombez, G.; Van Ryckeghem, D. M. L.; Brass, M.; Van Damme, S.; Goubert, L.			Vicarious pain while observing another in pain: an experimental approach	FRONTIERS IN HUMAN NEUROSCIENCE																Crombez, Geert/O-2268-2013; Van Ryckeghem, Dimitri ML/R-6061-2018; Van Damme, Stefaan/D-3500-2012; Goubert, Liesbet/J-9607-2012; Van ryckeghem, Dimitri/P-8116-2019	Crombez, Geert/0000-0002-4744-8561; Van Ryckeghem, Dimitri ML/0000-0002-4981-8896; Van Damme, Stefaan/0000-0003-0347-1855; Goubert, Liesbet/0000-0002-7657-5148; Van ryckeghem, Dimitri/0000-0002-4981-8896; Brass, Marcel/0000-0002-3364-4019												1662-5161					JUN 11	2013	7									10.3389/fnhum.2013.00265							WOS:000320226800001	23781187					
J	Sturm, VE; Yokoyama, JS; Seeley, WW; Kramer, JH; Miller, BL; Rankin, KP				Sturm, Virginia E.; Yokoyama, Jennifer S.; Seeley, William W.; Kramer, Joel H.; Miller, Bruce L.; Rankin, Katherine P.			Heightened emotional contagion in mild cognitive impairment and Alzheimer's disease is associated with temporal lobe degeneration	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																													0027-8424					JUN 11	2013	110	24					9944	9949		10.1073/pnas.1301119110							WOS:000320930100077	23716653					
J	Handford, C; Lemon, J; Grimm, MC; Vollmer-Conna, U				Handford, Cameron; Lemon, Jim; Grimm, Michael C.; Vollmer-Conna, Ute			Empathy as a Function of Clinical Exposure - Reading Emotion in the Eyes	PLOS ONE																	Grimm, Michael/0000-0001-9426-3917												1932-6203					JUN 5	2013	8	6							e65159	10.1371/journal.pone.0065159							WOS:000320579400041	23755185					
J	Imran, N; Aftab, MA; Haider, II; Farhat, A				Imran, Nazish; Aftab, Muhammad Awais; Haider, Imran Ijaz; Farhat, Anam			Educating tomorrow's doctors: A cross sectional survey of emotional intelligence and empathy in medical students of Lahore	PAKISTAN JOURNAL OF MEDICAL SCIENCES																	Aftab, Awais/0000-0002-3515-3993												1682-024X					JUN	2013	29	3					710	714		10.12669/pjms.293.3642							WOS:000320844900003	24353613					
J	Hequette, J; Narme, P; Perin, B; Godefroy, O; Loas, G				Hequette, Justine; Narme, Pauline; Perin, Bertille; Godefroy, Olivier; Loas, Gwenole			Loss of Emotional Responsiveness Secondary to Left Amygdalohippocampectomy Performed for the Treatment of Complex, Drug-Resistant Partial Epilepsy	JOURNAL OF NEUROPSYCHIATRY AND CLINICAL NEUROSCIENCES																	Godefroy, Olivier/0000-0001-6789-6620												0895-0172	1545-7222				SUM	2013	25	3					E55	E59		10.1176/appi.neuropsych.12080195							WOS:000324243300027	24026747					
J	Warren, LJ; Ogloff, JRP; Mullen, PE				Warren, Lisa J.; Ogloff, James R. P.; Mullen, Paul E.			The Psychological Basis of Threatening Behaviour	PSYCHIATRY PSYCHOLOGY AND LAW																	Ogloff, James/0000-0002-3137-5556												1321-8719	1934-1687				JUN 1	2013	20	3					329	343		10.1080/13218719.2012.674716							WOS:000323634300002						
J	Krueger, F; Parasuraman, R; Moody, L; Twieg, P; de Visser, E; McCabe, K; O'Hara, M; Lee, MR				Krueger, Frank; Parasuraman, Raja; Moody, Lara; Twieg, Peter; de Visser, Ewart; McCabe, Kevin; O'Hara, Martin; Lee, Mary R.			Oxytocin selectively increases perceptions of harm for victims but not the desire to punish offenders of criminal offenses	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																	McCabe, Kevin/0000-0003-0544-157X												1749-5016	1749-5024				JUN	2013	8	5					494	498		10.1093/scan/nss026							WOS:000323653000002	22368214					
J	Sassenrath, C; Sassenberg, K; Semin, GR				Sassenrath, Claudia; Sassenberg, Kai; Semin, Gun R.			Cool, but understanding...Experiencing cooler temperatures promotes perspective-taking performance	ACTA PSYCHOLOGICA																Sassenberg, Kai/D-3048-2011; Semin, Gun/J-4046-2013	Sassenberg, Kai/0000-0001-6579-8250; Semin, Gun/0000-0002-5304-5566												0001-6918	1873-6297				JUN	2013	143	2					245	251		10.1016/j.actpsy.2013.03.011							WOS:000320895700011	23644580					
J	McFarland, S; Brown, D; Webb, M				McFarland, Sam; Brown, Derek; Webb, Matthew			Identification With All Humanity as a Moral Concept and Psychological Construct	CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE																													0963-7214					JUN	2013	22	3					194	198		10.1177/0963721412471346							WOS:000319927200005						
J	Reicherts, P; Gerdes, ABM; Pauli, P; Wieser, MJ				Reicherts, Philipp; Gerdes, Antje B. M.; Pauli, Paul; Wieser, Matthias J.			On the mutual effects of pain and emotion: Facial pain expressions enhance pain perception and vice versa are perceived as more arousing when feeling pain	PAIN																Wieser, Matthias J/E-7614-2010; Wieser, Matthias J./AAV-7930-2020	Wieser, Matthias J./0000-0002-0429-1541; Pauli, Paul/0000-0003-0692-6720												0304-3959					JUN	2013	154	6					793	800		10.1016/j.pain.2013.02.012							WOS:000319259500007	23541426					
J	Kurt, D; Inman, JJ				Kurt, Didem; Inman, J. Jeffrey			Mispredicting Others' Valuations: Self-Other Difference in the Context of Endowment	JOURNAL OF CONSUMER RESEARCH																	Inman, Jeffrey/0000-0003-1486-2771; Inman, Jeffrey/0000-0003-0410-2242												0093-5301	1537-5277				JUN	2013	40	1					78	89		10.1086/668888							WOS:000319055700005						
J	Sidanius, J; Kteily, N; Sheehy-Skeffington, J; Ho, AK; Sibley, C; Duriez, B				Sidanius, Jim; Kteily, Nour; Sheehy-Skeffington, Jennifer; Ho, Arnold K.; Sibley, Chris; Duriez, Bart			You're Inferior and Not Worth Our Concern: The Interface Between Empathy and Social Dominance Orientation	JOURNAL OF PERSONALITY																Sibley, Chris G/D-2974-2009; Duriez, Bart/AAE-2261-2020; Duriez, Bart/D-9907-2011	Sibley, Chris G/0000-0002-4064-8800; 												0022-3506	1467-6494				JUN	2013	81	3					313	323		10.1111/jopy.12008							WOS:000318950100007	23072294					
J	Reid, C; Davis, H; Horlin, C; Anderson, M; Baughman, N; Campbell, C				Reid, Corinne; Davis, Helen; Horlin, Chiara; Anderson, Mike; Baughman, Natalie; Campbell, Catherine			The Kids' Empathic Development Scale (KEDS): A multi-dimensional measure of empathy in primary school-aged children	BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY																	horlin, chiara/0000-0003-4233-2030												0261-510X	2044-835X				JUN	2013	31	2					231	256		10.1111/bjdp.12002							WOS:000318794600005	23659893					
J	Diessner, R; Iyer, R; Smith, MM; Haidt, J				Diessner, Rhett; Iyer, Ravi; Smith, Meghan M.; Haidt, Jonathan			Who engages with moral beauty?	JOURNAL OF MORAL EDUCATION																Haidt, Jonathan/B-2835-2013													0305-7240	1465-3877				JUN 1	2013	42	2					139	163		10.1080/03057240.2013.785941							WOS:000318731400001						
J	Senland, AK; Higgins-D'Alessandro, A				Senland, Amie K.; Higgins-D'Alessandro, Ann			Moral reasoning and empathy in adolescents with autism spectrum disorder: implications for moral education	JOURNAL OF MORAL EDUCATION																													0305-7240	1465-3877				JUN 1	2013	42	2					209	223		10.1080/03057240.2012.752721							WOS:000318731400005						
J	Grieve, R; Panebianco, L				Grieve, Rachel; Panebianco, Laura			Assessing the role of aggression, empathy, and self-serving cognitive distortions in trait emotional manipulation	AUSTRALIAN JOURNAL OF PSYCHOLOGY																	Grieve, Rachel/0000-0002-5211-4179												0004-9530	1742-9536				JUN	2013	65	2					79	88		10.1111/j.1742-9536.2012.00059.x							WOS:000318621400002						
J	Luo, PC; Qu, C; Chen, XY; Zheng, XC; Jiang, YJ; Zheng, XF				Luo, Pinchao; Qu, Chen; Chen, Xiaoying; Zheng, Xiaochun; Jiang, Yijie; Zheng, Xifu			A comparison of counselors and matched controls in maintaining different brain responses to the same stimuli under the self-perspective and the other-perspective	BRAIN IMAGING AND BEHAVIOR																													1931-7557	1931-7565				JUN	2013	7	2					188	195		10.1007/s11682-012-9214-z							WOS:000318369800009	23242969					
J	Evans, AM; Athenstaedt, U; Krueger, JI				Evans, Anthony M.; Athenstaedt, Ursula; Krueger, Joachim I.			The development of trust and altruism during childhood	JOURNAL OF ECONOMIC PSYCHOLOGY																	Evans, Anthony/0000-0003-3345-5282												0167-4870	1872-7719				JUN	2013	36						82	95		10.1016/j.joep.2013.02.010							WOS:000319091800007						
J	Bassett, RL; Aube, J				Bassett, Rodney L.; Aube, Jennifer			Considering Adaptive and Maladaptive Versions of Unmitigated Communion: Part Two	JOURNAL OF PSYCHOLOGY AND THEOLOGY																													0091-6471					SUM	2013	41	2					120	127									WOS:000345485400002						
J	Yildiz, MA; Duy, B				Yildiz, Mehmet Ali; Duy, Baki			Improving Empathy and Communication Skills of Visually Impaired Early Adolescents through a Psycho-education Program	KURAM VE UYGULAMADA EGITIM BILIMLERI																Duy, Baki/AAX-9281-2020													1303-0485					SUM	2013	13	3					1470	1476									WOS:000321397400006						
J	Mann, RE; Barnett, GD				Mann, Ruth E.; Barnett, Georgia D.			Victim Empathy Intervention With Sexual Offenders Rehabilitation, Punishment, or Correctional Quackery?	SEXUAL ABUSE-A JOURNAL OF RESEARCH AND TREATMENT																													1079-0632	1573-286X				JUN	2013	25	3					282	301		10.1177/1079063212455669							WOS:000334504400004	22915205					
J	Robinson, E; Benwell, H; Higgs, S				Robinson, Eric; Benwell, Helen; Higgs, Suzanne			Food intake norms increase and decrease snack food intake in a remote confederate study	APPETITE																Higgs, Suzanne/A-9632-2008	Higgs, Suzanne/0000-0002-9225-7692												0195-6663	1095-8304				JUN 1	2013	65						20	24		10.1016/j.appet.2013.01.010							WOS:000318132300004	23380039					
J	Wang, L; Bastiaansen, M; Yang, YF; Hagoort, P				Wang, Lin; Bastiaansen, Marcel; Yang, Yufang; Hagoort, Peter			ERP evidence on the interaction between information structure and emotional salience of words	COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE																Hagoort, Peter/B-7417-2012	Wang, Lin/0000-0001-6911-0660												1530-7026	1531-135X				JUN	2013	13	2					297	310		10.3758/s13415-012-0146-2							WOS:000317986100008	23292996					
J	Schaefer, M; Rotte, M; Heinze, HJ; Denke, C				Schaefer, Michael; Rotte, Michael; Heinze, Hans-Jochen; Denke, Claudia			Mirror-like brain responses to observed touch and personality dimensions	FRONTIERS IN HUMAN NEUROSCIENCE																													1662-5161					MAY 29	2013	7								227	10.3389/fnhum.2013.00227							WOS:000319900600001	23754999					
J	Theodoridou, A; Rowe, AC; Mohr, C				Theodoridou, Angeliki; Rowe, Angela C.; Mohr, Christine			Men perform comparably to women in a perspective taking task after administration of intranasal oxytocin but not after placebo	FRONTIERS IN HUMAN NEUROSCIENCE																													1662-5161					MAY 27	2013	7								197	10.3389/fnhum.2013.00197							WOS:000319452300001	23754995					
J	O'Connell, G; Christakou, A; Haffey, AT; Chakrabarti, B				O'Connell, Garret; Christakou, Anastasia; Haffey, Anthony T.; Chakrabarti, Bhismadev			The role of empathy in choosing rewards from another's perspective	FRONTIERS IN HUMAN NEUROSCIENCE																Christakou, Anastasia/B-7838-2008	Christakou, Anastasia/0000-0002-4267-3436; Chakrabarti, Bhismadev/0000-0002-6649-7895; Haffey, Anthony/0000-0002-4445-3584												1662-5161					MAY 23	2013	7								174	10.3389/fnhum.2013.00174							WOS:000319328600001	23734112					
J	Bolognini, N; Miniussi, C; Gallo, S; Vallar, G				Bolognini, Nadia; Miniussi, Carlo; Gallo, Selene; Vallar, Giuseppe			Induction of mirror-touch synaesthesia by increasing somatosensory cortical excitability	CURRENT BIOLOGY																Miniussi, Carlo/P-5610-2019; Miniussi, Carlo/E-7602-2010; BOLOGNINI, NADIA/J-5746-2016	Miniussi, Carlo/0000-0002-5436-4745; Miniussi, Carlo/0000-0002-5436-4745; BOLOGNINI, NADIA/0000-0002-2921-8658												0960-9822					MAY 20	2013	23	10					R436	R437		10.1016/j.cub.2013.03.036							WOS:000319482900006	23701682					
J	Mutschler, I; Reinbold, C; Wankerl, J; Seifritz, E; Ball, T				Mutschler, Isabella; Reinbold, Celine; Wankerl, Johanna; Seifritz, Erich; Ball, Tonio			Structural basis of empathy and the domain general region in the anterior insular cortex	FRONTIERS IN HUMAN NEUROSCIENCE																	Mutschler Collins, Isabella/0000-0003-2738-5943; Reinbold, Celine S/0000-0002-3394-3158												1662-5161					MAY 9	2013	7								177	10.3389/fnhum.2013.00177							WOS:000318590300001	23675334					
J	Arghode, V; Yalvac, B; Liew, J				Arghode, Vishal; Yalvac, Bugrahan; Liew, Jeffrey			Teacher Empathy and Science Education: A Collective Case Study	EURASIA JOURNAL OF MATHEMATICS SCIENCE AND TECHNOLOGY EDUCATION																Arghode, Vishal/F-8777-2017; Liew, Jeffrey/AAS-9125-2020	Liew, Jeffrey/0000-0002-0784-8448; yalvac, bugrahan/0000-0002-3675-1936												1305-8215					MAY	2013	9	2					89	99		10.12973/eurasia.2013.921a							WOS:000322077400001						
J	Zimmerman, DM; Myers, B				Zimmerman, David M.; Myers, Bryan			Perspective Taking, Gender, and Legal Instructions in a Sexual Harassment Case	JOURNAL OF FORENSIC PSYCHOLOGY PRACTICE																													1522-8932					MAY 1	2013	13	3					171	191		10.1080/15228932.2013.792609							WOS:000320098000001						
J	Chiou, WB; Lee, CC				Chiou, Wen-Bin; Lee, Chun-Chia			Enactment of one-to-many communication may induce self-focused attention that leads to diminished perspective taking: The case of Facebook	JUDGMENT AND DECISION MAKING																													1930-2975					MAY	2013	8	3					372	380									WOS:000319657500012						
J	Milston, SI; Vanman, EJ; Cunnington, R				Milston, Sashenka I.; Vanman, Eric J.; Cunnington, Ross			Cognitive empathy and motor activity during observed actions	NEUROPSYCHOLOGIA																Vanman, Eric J./F-3520-2018	Vanman, Eric J./0000-0001-7014-6951; Cunnington, Ross/0000-0002-7423-4809												0028-3932	1873-3514				MAY	2013	51	6					1103	1108		10.1016/j.neuropsychologia.2013.02.020							WOS:000319535600009	23499724					
J	Lawson, R				Lawson, Rebecca			Zero degrees of empathy	COGNITIVE NEUROPSYCHIATRY																													1354-6805					MAY 1	2013	18	3					252	256		10.1080/13546805.2012.741789							WOS:000318348400006						
J	Zaalberg, R; Midden, CJH				Zaalberg, Ruud; Midden, Cees J. H.			Living Behind Dikes: Mimicking Flooding Experiences	RISK ANALYSIS																													0272-4332					MAY	2013	33	5					866	876		10.1111/j.1539-6924.2012.01868.x							WOS:000318440700014	22817689					
J	Runions, KC				Runions, Kevin C.			Toward a Conceptual Model of Motive and Self-Control in Cyber-Aggression: Rage, Revenge, Reward, and Recreation	JOURNAL OF YOUTH AND ADOLESCENCE																Runions, Kevin/A-4548-2013	Runions, Kevin/0000-0002-8770-8743												0047-2891	1573-6601				MAY	2013	42	5			SI		751	771		10.1007/s10964-013-9936-2							WOS:000317654300009	23526207					
J	Thomas, J				Thomas, Jacky			Association of Personal Distress With Burnout, Compassion Fatigue, and Compassion Satisfaction Among Clinical Social Workers	JOURNAL OF SOCIAL SERVICE RESEARCH																													0148-8376	1540-7314				MAY 1	2013	39	3					365	379		10.1080/01488376.2013.771596							WOS:000317344200006						
J	Uchronski, M; Abele, AE; Bruckmuller, S				Uchronski, Mirjam; Abele, Andrea E.; Bruckmueller, Susanne			Empathic Perspective Taking and the Situational Malleability of the Communal Self-concept	SELF AND IDENTITY																													1529-8868	1529-8876				MAY 1	2013	12	3					238	258		10.1080/15298868.2012.655896							WOS:000317272800002						
J	Fischer-Shofty, M; Brune, M; Ebert, A; Shefet, D; Levkovitz, Y; Shamay-Tsoory, SG				Fischer-Shofty, M.; Bruene, M.; Ebert, A.; Shefet, D.; Levkovitz, Y.; Shamay-Tsoory, S. G.			Improving social perception in schizophrenia: The role of oxytocin	SCHIZOPHRENIA RESEARCH																Brune, Martin/AAX-3202-2020	Brune, Martin/0000-0002-2507-0561												0920-9964	1573-2509				MAY	2013	146	1-3					357	362		10.1016/j.schres.2013.01.006							WOS:000317336500053	23433504					
J	Lazuras, L; Barkoukis, V; Ourda, D; Tsorbatzoudis, H				Lazuras, Lambros; Barkoukis, Vassilis; Ourda, Despoina; Tsorbatzoudis, Haralambos			A process model of cyberbullying in adolescence	COMPUTERS IN HUMAN BEHAVIOR																	Lazuras, Lambros/0000-0002-5075-9029												0747-5632	1873-7692				MAY	2013	29	3					881	887		10.1016/j.chb.2012.12.015							WOS:000316769300042						
