PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Galinsky, AD; Magee, JC; Rus, D; Rothman, NB; Todd, AR				Galinsky, Adam D.; Magee, Joe C.; Rus, Diana; Rothman, Naomi B.; Todd, Andrew R.			Acceleration With Steering: The Synergistic Benefits of Combining Power and Perspective-Taking	SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE																													1948-5506	1948-5514				AUG	2014	5	6					627	635		10.1177/1948550613519685							WOS:000338998600001						
J	Obhi, SS; Hogeveen, J; Giacomin, M; Jordan, CH				Obhi, Sukhvinder S.; Hogeveen, Jeremy; Giacomin, Miranda; Jordan, Christian H.			Automatic Imitation Is Reduced in Narcissists	JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE																	Hogeveen, Jeremy/0000-0001-9612-2085												0096-1523	1939-1277				JUN	2014	40	3					920	928		10.1037/a0034056							WOS:000336786900005	23957308					
J	Hauser, DJ; Preston, SD; Stansfield, RB				Hauser, David J.; Preston, Stephanie D.; Stansfield, R. Brent			Altruism in the Wild: When Affiliative Motives to Help Positive People Overtake Empathic Motives to Help the Distressed	JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL																Stansfield, R. Brent/G-7069-2011; Preston, Stephanie/U-6518-2019	Stansfield, R. Brent/0000-0002-3825-3631; 												0096-3445	1939-2222				JUN	2014	143	3					1295	1305		10.1037/a0035464							WOS:000336786300027	24364686					
J	Chan, TH				Chan, Terri H.			Facebook and its Effects on Users' Empathic Social Skills and Life Satisfaction: A Double-Edged Sword Effect	CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING																													2152-2715	2152-2723				MAY 1	2014	17	5					276	280		10.1089/cyber.2013.0466							WOS:000335390700002	24606026					
J	Vachon, DD; Lynam, DR; Johnson, JA				Vachon, David D.; Lynam, Donald R.; Johnson, Jarrod A.			The (Non)Relation Between Empathy and Aggression: Surprising Results From a Meta-Analysis	PSYCHOLOGICAL BULLETIN																Lynam, Donald/W-3952-2019; Lynam, Donald/J-5755-2014	Lynam, Donald/0000-0001-8306-498X; Lynam, Donald/0000-0001-8306-498X												0033-2909	1939-1455				MAY	2014	140	3					751	773		10.1037/a0035236							WOS:000335224800006	24364745					
J	Valentini, E; Martini, M; Lee, M; Aglioti, SM; Iannetti, G				Valentini, Elia; Martini, Matteo; Lee, Michael; Aglioti, Salvatore M.; Iannetti, Giandomenico			Seeing facial expressions enhances placebo analgesia	PAIN																Aglioti, Salvatore M/E-9829-2012; Valentini, Elia/H-3188-2019	Lee, Michael/0000-0002-5838-2916; Iannetti, Giandomenico/0000-0002-4364-2068; Martini, Matteo/0000-0002-3505-1284; Valentini, Elia/0000-0003-0259-6824												0304-3959	1872-6623				APR	2014	155	4					666	673		10.1016/j.pain.2013.11.021							WOS:000333102400006	24315986					
J	Anaza, NA				Anaza, Nwamaka A.			Personality Antecedents of Customer Citizenship Behaviors in Online Shopping Situations	PSYCHOLOGY & MARKETING																													0742-6046	1520-6793				APR	2014	31	4					251	263		10.1002/mar.20692							WOS:000332446000001						
J	Jiang, C; Varnum, MEW; Hou, YY; Han, SH				Jiang, Chao; Varnum, Michael E. W.; Hou, Youyang; Han, Shihui			Distinct effects of self-construal priming on empathic neural responses in Chinese and Westerners	SOCIAL NEUROSCIENCE																													1747-0919	1747-0927				MAR 4	2014	9	2					130	138		10.1080/17470919.2013.867899							WOS:000330932600003	24341541					
J	Parkinson, C; Wheatley, T				Parkinson, Carolyn; Wheatley, Thalia			Relating Anatomical and Social Connectivity: White Matter Microstructure Predicts Emotional Empathy	CEREBRAL CORTEX																	Parkinson, Carolyn/0000-0001-7128-3480												1047-3211	1460-2199				MAR	2014	24	3					614	625		10.1093/cercor/bhs347							WOS:000331845700005	23162046					
J	Huang, SY; Han, SH				Huang, Siyuan; Han, Shihui			Shared beliefs enhance shared feelings: Religious/irreligious identifications modulate empathic neural responses	SOCIAL NEUROSCIENCE																													1747-0919	1747-0927					2014	9	6					639	649		10.1080/17470919.2014.934396							WOS:000342313100008	24963650					
J	Whitsett, DD; Shoda, Y				Whitsett, Donna D.; Shoda, Yuichi			An approach to test for individual differences in the effects of situations without using moderator variables	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																													0022-1031	1096-0465				JAN	2014	50						94	104		10.1016/j.jesp.2013.08.008							WOS:000329951700010	24550572					
J	Seidel, EM; Pfabigan, DM; Keckeis, K; Wucherer, AM; Jahn, T; Lamm, C; Derntl, B				Seidel, Eva-Maria; Pfabigan, Daniela Melitta; Keckeis, Katinka; Wucherer, Anna Maria; Jahn, Thomas; Lamm, Claus; Derntl, Birgit			Empathic competencies in violent offenders	PSYCHIATRY RESEARCH																Lamm, Claus/B-3357-2014; Pfabigan, Daniela/H-8282-2019	Pfabigan, Daniela/0000-0002-4043-1695; Lamm, Claus/0000-0002-5422-0653; Derntl, Birgit/0000-0003-0133-4486												0165-1781					DEC 30	2013	210	3					1168	1175		10.1016/j.psychres.2013.08.027							WOS:000329417500076	24035702					
J	Brown, SJ; Walker, K; Gannon, TA; Keown, K				Brown, Sarah J.; Walker, Kate; Gannon, Theresa A.; Keown, Kirsten			Creating a psychologically comfortable position: The link between empathy and cognitions in sex offenders	JOURNAL OF SEXUAL AGGRESSION																	Brown, Sarah/0000-0002-5859-4214; Walker, Kate/0000-0002-9796-2200												1355-2600	1742-6545				NOV 1	2013	19	3					275	294		10.1080/13552600.2012.747223							WOS:000326162100004						
J	Kanske, P; Schonfelder, S; Wessa, M				Kanske, Philipp; Schoenfelder, Sandra; Wessa, Michele			Emotional modulation of the attentional blink and the relation to interpersonal reactivity	FRONTIERS IN HUMAN NEUROSCIENCE																Wessa, Michele/F-7010-2014; Kanske, Philipp/A-9623-2012	Wessa, Michele/0000-0002-3216-7214; Kanske, Philipp/0000-0003-2027-8782												1662-5161					OCT 11	2013	7								641	10.3389/fnhum.2013.00641							WOS:000325526900001	24130525					
J	Carre, A; Stefaniak, N; D'Ambrosio, F; Bensalah, L; Besche-Richard, C				Carre, Arnaud; Stefaniak, Nicolas; D'Ambrosio, Fanny; Bensalah, Leila; Besche-Richard, Chrystel			The Basic Empathy Scale in Adults (BES-A): Factor Structure of a Revised Form	PSYCHOLOGICAL ASSESSMENT																	Carre, Arnaud/0000-0001-9914-5565; Stefaniak, Nicolas/0000-0001-8947-7849												1040-3590	1939-134X				SEP	2013	25	3					679	691		10.1037/a0032297							WOS:000323994800002	23815121					
J	Wallmark, E; Safarzadeh, K; Daukantaite, D; Maddux, RE				Wallmark, Erik; Safarzadeh, Kousha; Daukantaite, Daiva; Maddux, Rachel E.			Promoting Altruism Through Meditation: An 8-Week Randomized Controlled Pilot Study	MINDFULNESS																	Daukantaite, Daiva/0000-0002-1994-041X												1868-8527	1868-8535				SEP	2013	4	3					223	234		10.1007/s12671-012-0115-4							WOS:000339616900004						
J	Preston, SD; Hofelich, AJ; Stansfield, RB				Preston, Stephanie D.; Hofelich, Alicia J.; Stansfield, R. Brent			The ethology of empathy: a taxonomy of real-world targets of need and their effect on observers	FRONTIERS IN HUMAN NEUROSCIENCE																Preston, Stephanie/U-6518-2019; Stansfield, R. Brent/G-7069-2011	Stansfield, R. Brent/0000-0002-3825-3631; Hofelich Mohr, Alicia/0000-0002-7644-4105												1662-5161					AUG 22	2013	7								488	10.3389/fnhum.2013.00488							WOS:000323366200001	23986680					
J	Rodriguez, CM				Rodriguez, Christina M.			Analog of parental empathy: Association with physical child abuse risk and punishment intentions	CHILD ABUSE & NEGLECT																	Rodriguez, Christina/0000-0002-5090-0707												0145-2134					AUG	2013	37	8					493	499		10.1016/j.chiabu.2012.10.004							WOS:000323400900001	23294605					
J	Butrus, N; Witenberg, RT				Butrus, Ninawa; Witenberg, Rivka T.			Some Personality Predictors of Tolerance to Human Diversity: The Roles of Openness, Agreeableness, and Empathy	AUSTRALIAN PSYCHOLOGIST																													0005-0067	1742-9544				AUG	2013	48	4					290	298		10.1111/j.1742-9544.2012.00081.x							WOS:000321626500008						
J	Zimmerman, DM; Myers, B				Zimmerman, David M.; Myers, Bryan			Perspective Taking, Gender, and Legal Instructions in a Sexual Harassment Case	JOURNAL OF FORENSIC PSYCHOLOGY PRACTICE																													1522-8932					MAY 1	2013	13	3					171	191		10.1080/15228932.2013.792609							WOS:000320098000001						
J	Mascaro, JS; Rilling, JK; Negi, LT; Raison, CL				Mascaro, Jennifer S.; Rilling, James K.; Negi, Lobsang Tenzin; Raison, Charles L.			Pre-existing brain function predicts subsequent practice of mindfulness and compassion meditation	NEUROIMAGE																, jenny/AAC-8282-2019; Raison, Charles L/N-6972-2018	Raison, Charles L/0000-0001-6687-0066												1053-8119	1095-9572				APR 1	2013	69						35	42		10.1016/j.neuroimage.2012.12.021							WOS:000314627800004	23266748					
J	Sheng, F; Liu, Y; Zhou, B; Zhou, W; Han, SH				Sheng, Feng; Liu, Yi; Zhou, Bin; Zhou, Wen; Han, Shihui			Oxytocin modulates the racial bias in neural responses to others' sufferin	BIOLOGICAL PSYCHOLOGY																	Zhou, Wen/0000-0001-6730-2116												0301-0511	1873-6246				FEB	2013	92	2					380	386		10.1016/j.biopsycho.2012.11.018							WOS:000315315700038	23246533					
S	Vorauer, J	Zanna, MP	Olson, JM		Vorauer, Jacquie	Zanna, MP		The Case For and Against Perspective-Taking	ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY, VOL 48	Advances in Experimental Social Psychology																												0065-2601		978-0-12-407188-9				2013	48						59	115		10.1016/B978-0-12-407188-9.00002-8							WOS:000319779700002						
J	Derntl, B; Hack, RL; Kryspin-Exner, I; Habel, U				Derntl, Birgit; Hack, Ramona L.; Kryspin-Exner, Ilse; Habel, Ute			Association of menstrual cycle phase with the core components of empathy	HORMONES AND BEHAVIOR																	Habel, Ute/0000-0003-0703-7722; Derntl, Birgit/0000-0003-0133-4486												0018-506X	1095-6867				JAN	2013	63	1					97	104		10.1016/j.yhbeh.2012.10.009							WOS:000314259400014	23098806					
J	Rosenthal-von der Putten, AM; Kramer, NC; Hoffmann, L; Sobieraj, S; Eimler, SC				Rosenthal-von der Puetten, Astrid M.; Kraemer, Nicole C.; Hoffmann, Laura; Sobieraj, Sabrina; Eimler, Sabrina C.			An Experimental Study on Emotional Reactions Towards a Robot	INTERNATIONAL JOURNAL OF SOCIAL ROBOTICS																der Putten, Astrid Rosenthal-von/S-9048-2019; Kramer, Nicole C/F-8329-2012; der Putten, Astrid Rosenthal-von/F-6405-2014; Hoffmann, Laura/D-8076-2019; Hoffmann, Laura/P-5569-2019	der Putten, Astrid Rosenthal-von/0000-0002-2497-143X; der Putten, Astrid Rosenthal-von/0000-0002-2497-143X; Hoffmann, Laura/0000-0002-1258-4192; Hoffmann, Laura/0000-0002-1258-4192												1875-4791	1875-4805				JAN	2013	5	1					17	34		10.1007/s12369-012-0173-8							WOS:000333758400003						
J	Banfield, JC; Dovidio, JF				Banfield, Jillian C.; Dovidio, John F.			The Role of Empathy in Responding to Natural Disasters: Comment on "Who Helps Natural Disaster Victims?"	ANALYSES OF SOCIAL ISSUES AND PUBLIC POLICY																													1529-7489	1530-2415				DEC	2012	12	1					276	279		10.1111/j.1530-2415.2012.01285.x							WOS:000312563400028						
J	Lin, HC; McFatter, R				Lin, Hung-Chu; McFatter, Robert			Empathy and distress: Two distinct but related emotions in response to infant crying	INFANT BEHAVIOR & DEVELOPMENT																													0163-6383	1879-0453				DEC	2012	35	4					887	897		10.1016/j.infbeh.2012.08.001							WOS:000312179100034	23041281					
J	Valentini, E; Liang, M; Aglioti, SM; Iannetti, GD				Valentini, Elia; Liang, Meng; Aglioti, Salvatore Maria; Iannetti, Gian Domenico			Seeing touch and pain in a stranger modulates the cortical responses elicited by somatosensory but not auditory stimulation	HUMAN BRAIN MAPPING																Valentini, Elia/H-3188-2019; Aglioti, Salvatore M/E-9829-2012; Liang, Meng/G-9600-2013	Iannetti, Giandomenico/0000-0002-4364-2068; Valentini, Elia/0000-0003-0259-6824												1065-9471	1097-0193				DEC	2012	33	12					2873	2884		10.1002/hbm.21408							WOS:000310798800010	22234936					
J	Derntl, B; Seidel, EM; Schneider, F; Habel, U				Derntl, Birgit; Seidel, Eva-Maria; Schneider, Frank; Habel, Ute			How specific are emotional deficits? A comparison of empathic abilities in schizophrenia, bipolar and depressed patients	SCHIZOPHRENIA RESEARCH																	Habel, Ute/0000-0003-0703-7722; Derntl, Birgit/0000-0003-0133-4486; Schneider, Frank/0000-0003-1557-7956												0920-9964	1573-2509				DEC	2012	142	1-3					58	64		10.1016/j.schres.2012.09.020							WOS:000311220900008	23116884					
J	Polman, E				Polman, Evan			Self-other decision making and loss aversion	ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES																													0749-5978	1095-9920				NOV	2012	119	2					141	150		10.1016/j.obhdp.2012.06.005							WOS:000311526100001						
J	Brown, S; Harkins, L; Beech, AR				Brown, Sarah; Harkins, Leigh; Beech, Anthony R.			General and Victim-Specific Empathy: Associations With Actuarial Risk, Treatment Outcome, and Sexual Recidivism	SEXUAL ABUSE-A JOURNAL OF RESEARCH AND TREATMENT																	Brown, Sarah/0000-0002-5859-4214												1079-0632	1573-286X				OCT	2012	24	5					411	430		10.1177/1079063211423944							WOS:000309715500001	22179773					
J	Sheng, F; Han, SH				Sheng, Feng; Han, Shihui			Manipulations of cognitive strategies and intergroup relationships reduce the racial bias in empathic neural responses	NEUROIMAGE																													1053-8119	1095-9572				JUL 16	2012	61	4					786	797		10.1016/j.neuroimage.2012.04.028							WOS:000305920600005	22542636					
J	Fraser, AM; Padilla-Walker, LM; Coyne, SM; Nelson, LJ; Stockdale, LA				Fraser, Ashley M.; Padilla-Walker, Laura M.; Coyne, Sarah M.; Nelson, Larry J.; Stockdale, Laura A.			Associations Between Violent Video Gaming, Empathic Concern, and Prosocial Behavior Toward Strangers, Friends, and Family Members	JOURNAL OF YOUTH AND ADOLESCENCE																													0047-2891	1573-6601				MAY	2012	41	5					636	649		10.1007/s10964-012-9742-2							WOS:000302752100009	22302216					
J	Carlo, G; McGinley, M; Hayes, RC; Martinez, MM				Carlo, Gustavo; McGinley, Meredith; Hayes, Rachel C.; Martinez, Miriam M.			Empathy as a mediator of the relations between parent and peer attachment and prosocial and physically aggressive behaviors in Mexican American college students	JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS																Kumru, Asiye/H-4048-2014; Carlo, Gustavo/AAN-6177-2020	Carlo, Gustavo/0000-0002-4967-241X												0265-4075	1460-3608				MAY	2012	29	3					337	357		10.1177/0265407511431181							WOS:000302991700004						
J	Beadle, JN; Paradiso, S; Kovach, C; Polgreen, L; Denburg, NL; Tranel, D				Beadle, Janelle N.; Paradiso, Sergio; Kovach, Christopher; Polgreen, Linnea; Denburg, Natalie L.; Tranel, Daniel			Effects of age-related differences in empathy on social economic decision-making	INTERNATIONAL PSYCHOGERIATRICS																Kovach, Christopher/N-7254-2016; Paradiso, Sergio/H-9052-2012	Kovach, Christopher/0000-0002-0117-151X; Tranel, Daniel/0000-0002-1338-1389												1041-6102	1741-203X				MAY	2012	24	5					822	833		10.1017/S1041610211002547							WOS:000302031400015	22237008					
J	Farrant, BM; Devine, TAJ; Maybery, MT; Fletcher, J				Farrant, Brad M.; Devine, Tara A. J.; Maybery, Murray T.; Fletcher, Janet			Empathy, Perspective Taking and Prosocial Behaviour: The Importance of Parenting Practices	INFANT AND CHILD DEVELOPMENT																Farrant, Brad M/E-9447-2012; Kumru, Asiye/H-4048-2014; Maybery, Murray/H-5390-2014	Farrant, Brad M/0000-0002-3903-0990; Maybery, Murray/0000-0002-3760-1382												1522-7227	1522-7219				MAR-APR	2012	21	2					175	188		10.1002/icd.740							WOS:000300982900005						
J	Seidel, EM; Habel, U; Finkelmeyer, A; Hasmann, A; Dobmeier, M; Derntl, B				Seidel, Eva-Maria; Habel, Ute; Finkelmeyer, Andreas; Hasmann, Alexander; Dobmeier, Matthias; Derntl, Birgit			Risk or resilience? Empathic abilities in patients with bipolar disorders and their first-degree relatives	JOURNAL OF PSYCHIATRIC RESEARCH																	Habel, Ute/0000-0003-0703-7722; Derntl, Birgit/0000-0003-0133-4486; Finkelmeyer, Andreas/0000-0001-7491-5113												0022-3956	1879-1379				MAR	2012	46	3					382	388		10.1016/j.jpsychires.2011.11.006							WOS:000301760300016	22133461					
J	Ruby, MB				Ruby, Matthew B.			Vegetarianism. A blossoming field of study	APPETITE																	Ruby, Matthew/0000-0002-9562-6510												0195-6663	1095-8304				FEB	2012	58	1					141	150		10.1016/j.appet.2011.09.019							WOS:000300862300020	22001025					
J	Cavojova, V				Cavojova, Vladimira			BEING NICE OR BEING TOUGH? SOCIAL BEHAVIOR AND SOCIAL COGNITION IN TWO TYPES OF POPULAR PRE-ADOLESCENTS	STUDIA PSYCHOLOGICA																Cavojova, Vladimira/I-8620-2019	Cavojova, Vladimira/0000-0002-7295-8803												0039-3320						2012	54	4					313	327									WOS:000321797200006						
B	Cooper, CD; Scandura, TA		Schriesheim, CA; Neider, LL		Cooper, Cecily D.; Scandura, Terri A.			WAS I UNFAIR? Antecedents and Consequences of Managerial Perspective Taking in a Predicament of Injustice	RESEARCH IN MANAGEMENT: PERSPECTIVES ON JUSTICE AND TRUST IN ORGANIZATIONS	Research in Management																														978-1-61735-819-7; 978-1-61735-820-3				2012							107	138									WOS:000310555800006						
J	Cavojova, V; Sirota, M; Belovicova, Z				Cavojova, Vladimira; Sirota, Miroslav; Belovicova, Zuzana			SLOVAK VALIDATION OF THE BASIC EMPATHY SCALE IN PRE-ADOLESCENTS	STUDIA PSYCHOLOGICA																Sirota, Miroslav/A-2419-2017; Cavojova, Vladimira/I-8620-2019	Sirota, Miroslav/0000-0003-2117-9532; Cavojova, Vladimira/0000-0002-7295-8803												0039-3320						2012	54	3					195	208									WOS:000310489100003						
J	Mattila, AS; Hanks, L				Mattila, Anna S.; Hanks, Lydia			Antecedents to participation in corporate social responsibility programs	JOURNAL OF SERVICE MANAGEMENT																													1757-5818	1757-5826					2012	23	5					664	676		10.1108/09564231211269829							WOS:000310046800003						
J	Brunye, TT; Ditman, T; Giles, GE; Mahoney, CR; Kessler, K; Taylor, HA				Brunye, Tad T.; Ditman, Tali; Giles, Grace E.; Mahoney, Caroline R.; Kessler, Klaus; Taylor, Holly A.			Gender and autistic personality traits predict perspective-taking ability in typical adults	PERSONALITY AND INDIVIDUAL DIFFERENCES																	Kessler, Klaus/0000-0001-7307-9539; Brunye, Tad/0000-0002-8788-8764												0191-8869					JAN	2012	52	1					84	88		10.1016/j.paid.2011.09.004							WOS:000297231100016						
J	Dimitrijevic, A; Hanak, N; Vukosavljevic-Gvozden, T; Opacic, G				Dimitrijevic, Aleksandar; Hanak, Natasa; Vukosavljevic-Gvozden, Tatjana; Opacic, Goran			Psychometric Properties of the Serbian Version of the Empathy Quotient (S-EQ)	PSIHOLOGIJA																Opacic, Goran/AAH-1349-2020; Gvozden, Tatjana Vukosavljevic/AAH-2213-2020	Vukosavljevic Gvozden, Tatjana/0000-0003-4173-1398; Opacic, Goran/0000-0001-8461-199X												0048-5705						2012	45	3					257	276		10.2298/PSI1203257D							WOS:000309276600002						
J	Ye, Z; Kopyciok, R; Mohammadi, B; Kramer, UM; Brunnlieb, C; Heldmann, M; Samii, A; Munte, TF				Ye, Zheng; Kopyciok, Robert; Mohammadi, Bahram; Kraemer, Ulrike M.; Brunnlieb, Claudia; Heldmann, Marcus; Samii, Amir; Muente, Thomas F.			Androgens Modulate Brain Networks of Empathy in Female-to-Male Transsexuals: An fMRI Study	ZEITSCHRIFT FUR NEUROPSYCHOLOGIE																Kramer, Ulrike M./A-8871-2019; Munte, Thomas/C-2077-2014; Kramer, Ulrike/AAF-2966-2020	Kramer, Ulrike M./0000-0002-3841-1812; 												1016-264X	1664-2902				DEC	2011	22	4					263	277		10.1024/1016-264X/a000056							WOS:000298573900003						
J	Madera, JM; Neal, JA; Dawson, M				Madera, Juan M.; Neal, Jack A.; Dawson, Mary			A STRATEGY FOR DIVERSITY TRAINING: FOCUSING ON EMPATHY IN THE WORKPLACE	JOURNAL OF HOSPITALITY & TOURISM RESEARCH																	Dawson, Mary/0000-0001-6349-6216												1096-3480	1557-7554				NOV	2011	35	4					469	487		10.1177/1096348010382240							WOS:000295694300003						
J	Carrasco, MA; Egido, BD; Garcia, MIB; Tello, FPH; Gandara, MVDB				Carrasco, M. A.; Delgado Egido, Begona; Barbero Garcia, Maria Isabel; Holgado Tello, Francisco Pablo; del Barrio Gandara, Maria Victoria			Psychometric properties of the Interpersonal Reactivity Index in Spanish child and adolescent population	PSICOTHEMA																Carrasco, Miguel A./C-6207-2011; Holgado-Tello, Fco. Pablo/Z-5644-2019	Carrasco, Miguel A./0000-0003-3282-818X; Holgado-Tello, Fco. Pablo/0000-0003-0769-5901												0214-9915	1886-144X				NOV	2011	23	4					824	831									WOS:000295913400045	22047879					
J	Christensen, KJ; Padilla-Walker, LM; Busby, DM; Hardy, SA; Day, RD				Christensen, Katherine J.; Padilla-Walker, Laura M.; Busby, Dean M.; Hardy, Sam A.; Day, Randal D.			Relational and social-cognitive correlates of early adolescents' forgiveness of parents	JOURNAL OF ADOLESCENCE																Hardy, Sam/G-9068-2013; Hardy, Sam A/U-6266-2019													0140-1971	1095-9254				OCT	2011	34	5					903	913		10.1016/j.adolescence.2011.01.001							WOS:000295948900009	21296401					
J	Toothman, EL; Barrett, AE				Toothman, Erica L.; Barrett, Anne E.			Mapping midlife: An examination of social factors shaping conceptions of the timing of middle age	ADVANCES IN LIFE COURSE RESEARCH																													1040-2608					SEP	2011	16	3					99	111		10.1016/j.alcr.2011.08.003							WOS:000296411400001						
J	Warren, P; Richardson, DS; McQuillin, S				Warren, Peter; Richardson, Deborah South; McQuillin, Samuel			Distinguishing Among Nondirect Forms of Aggression	AGGRESSIVE BEHAVIOR																													0096-140X					JUL-AUG	2011	37	4					291	301		10.1002/ab.20394							WOS:000291544600001	21480293					
J	Konrath, SH; O'Brien, EH; Hsing, C				Konrath, Sara H.; O'Brien, Edward H.; Hsing, Courtney			Changes in Dispositional Empathy in American College Students Over Time: A Meta-Analysis	PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW																	Konrath, Sara/0000-0001-9182-0095												1088-8683	1532-7957				MAY	2011	15	2					180	198		10.1177/1088868310377395							WOS:000289169800003	20688954					
J	Padilla-Walker, LM; Christensen, KJ; Day, RD				Padilla-Walker, Laura M.; Christensen, Katherine J.; Day, Randal D.			Proactive parenting practices during early adolescence: A cluster approach	JOURNAL OF ADOLESCENCE																													0140-1971	1095-9254				APR	2011	34	2					203	214		10.1016/j.adolescence.2010.05.008							WOS:000290780400001	20554317					
J	Hall, AE; Bracken, CC				Hall, Alice E.; Bracken, Cheryl C.			"I Really Liked That Movie" Testing the Relationship Between Trait Empathy, Transportation, Perceived Realism, and Movie Enjoyment	JOURNAL OF MEDIA PSYCHOLOGY-THEORIES METHODS AND APPLICATIONS																													1864-1105	2151-2388					2011	23	2					90	99		10.1027/1864-1105/a000036							WOS:000208759900003						
J	Padilla-Walker, LM; Christensen, KJ				Padilla-Walker, Laura M.; Christensen, Katherine J.			Empathy and Self-Regulation as Mediators Between Parenting and Adolescents' Prosocial Behavior Toward Strangers, Friends, and Family	JOURNAL OF RESEARCH ON ADOLESCENCE																													1050-8392	1532-7795					2011	21	3					545	551		10.1111/j.1532-7795.2010.00695.x							WOS:000293790200002						
J	Caes, L; Vervoort, T; Eccleston, C; Vandenhende, M; Goubert, L				Caes, L.; Vervoort, T.; Eccleston, C.; Vandenhende, M.; Goubert, L.			Parental catastrophizing about child's pain and its relationship with activity restriction: The mediating role of parental distress	PAIN																Goubert, Liesbet/J-9607-2012	Goubert, Liesbet/0000-0002-7657-5148; Eccleston, Christopher/0000-0003-0698-1543; Vervoort, Tine/0000-0002-9601-8525; Caes, Line/0000-0001-7355-0706												0304-3959	1872-6623				JAN	2011	152	1					212	222		10.1016/j.pain.2010.10.037							WOS:000285410800033	21126822					
B	Galinsky, AD; Gilin, D; Maddux, WW		Forgas, JP; Kruglanski, AW; Williams, KD		Galinsky, Adam D.; Gilin, Debra; Maddux, William W.			Using Both Your Head and Your Heart The Role of Perspective Taking and Empathy in Resolving Social Conflict	PSYCHOLOGY OF SOCIAL CONFLICT AND AGGRESSION	Sydney Symposium of Social Psychology				13th Sydney Symposium of Social Psychology	MAR 15-18, 2010	Univ New S Wales, Sydney, AUSTRALIA	Australian Res Council	Univ New S Wales								Maddux, William/0000-0003-4218-5747														978-1-136-63613-4; 978-1-84872-932-2				2011							103	118									WOS:000345222800007						
J	Demurie, E; De Corel, M; Roeyers, H				Demurie, Ellen; De Corel, Maaike; Roeyers, Herbert			Empathic accuracy in adolescents with autism spectrum disorders and adolescents with attention-deficit/hyperactivity disorder	RESEARCH IN AUTISM SPECTRUM DISORDERS																Roeyers, Herbert/A-5557-2018	Roeyers, Herbert/0000-0002-4895-583X												1750-9467	1878-0237				JAN-MAR	2011	5	1					126	134		10.1016/j.rasd.2010.03.002							WOS:000283953800012						
J	Taylor, SG; Kluemper, DH; Mossholder, KW				Taylor, Shannon G.; Kluemper, Donald H.; Mossholder, Kevin W.			Linking personallity to interpersonal citizenship behaviour: The moderating effect of empathy	JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY																Mossholder, Kevin W/E-2490-2012; Girault, Johann/B-2430-2012	Mossholder, Kevin/0000-0002-3145-8757												0963-1798	2044-8325				DEC	2010	83	4					815	834		10.1348/096317909X475794							WOS:000286170200001						
J	Lundy, BL; Skeel, MM				Lundy, Brenda L.; Skeel, Melissa McFadden			Decreased empathic sensitivity for distressed infants in neurotic adults: The mediating role of remembered parental rejection	MOTIVATION AND EMOTION																													0146-7239	1573-6644				DEC	2010	34	4					407	417		10.1007/s11031-010-9186-5							WOS:000284597300008						
J	Leerkes, EM; Parade, SH; Burney, RV				Leerkes, Esther M.; Parade, Stephanie H.; Burney, Regan V.			Origins of mothers' and fathers' beliefs about infant crying	JOURNAL OF APPLIED DEVELOPMENTAL PSYCHOLOGY																													0193-3973					NOV-DEC	2010	31	6					467	474		10.1016/j.appdev.2010.09.003							WOS:000286017900007	21152107					
J	Crockett, MJ; Clark, L; Hauser, MD; Robbins, TW				Crockett, Molly J.; Clark, Luke; Hauser, Marc D.; Robbins, Trevor W.			Serotonin selectively influences moral judgment and behavior through effects on harm aversion	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																Martin, Sam/C-5498-2009; Crockett, Molly/F-8217-2014	Crockett, Molly/0000-0001-8800-410X; Robbins, Trevor/0000-0003-0642-5977; Clark, Luke/0000-0003-1103-2422												0027-8424					OCT 5	2010	107	40					17433	17438		10.1073/pnas.1009396107							WOS:000282512000069	20876101					
J	Blatt, B; LeLacheur, SF; Galinsky, AD; Simmens, SJ; Greenberg, L				Blatt, Benjamin; LeLacheur, Susan F.; Galinsky, Adam D.; Simmens, Samuel J.; Greenberg, Larrie			Does Perspective-Taking Increase Patient Satisfaction in Medical Encounters?	ACADEMIC MEDICINE																	Simmens, Samuel/0000-0001-7830-8003												1040-2446					SEP	2010	85	9					1445	1452		10.1097/ACM.0b013e3181eae5ec							WOS:000281611300015	20736672					
